89.72 74.37
47.47 25.92
24.72 63.77
76.58 52.13
62.67 27.46
7.75 28.57
27.17 31.97
54.02 13.84
23.13 69.39
70.64 6.42
40.76 54.26
41.58 20.68
42.01 90.48
58.41 69.55
85.67 76.56
38.04 0.59
35.18 75.35
85.34 95.34
41.9 74.75
54.61 60.33
22.05 21.94
43.58 2.9
33.61 67.91
40.43 16.5
46.74 12.76
62.23 2.7
39.4 56.44
2.71 64.27
13.57 46.17
5.03 37.91
21.17 32.68
76.12 37.91
75.2 83.19
25.23 8.19
1.94 53.94
99.99 35.0
65.01 78.12
65.18 75.42
94.96 19.94
2.04 15.24
12.62 66.95
56.4 21.8
69.95 76.69
16.78 60.72
74.79 11.45
81.93 96.47
10.81 2.57
31.2 67.73
95.82 39.67
71.5 7.6
69.06 62.72
10.19 77.25
85.03 60.04
12.11 98.38
78.26 34.72
42.84 37.06
50.6 34.12
84.96 82.23
10.55 96.08
63.56 82.87
70.73 43.55
73.38 96.55
27.01 80.82
53.82 48.35
43.56 73.1
26.84 85.17
83.07 8.67
88.16 24.39
46.47 61.03
37.9 2.87
85.1 18.18
21.21 79.78
34.03 88.03
70.12 27.63
1.02 94.81
8.56 72.01
48.86 75.82
69.06 64.59
49.08 79.29
9.31 22.16
69.18 30.62
58.16 47.33
53.09 42.55
74.59 33.08
70.29 27.09
25.14 12.07
19.26 11.96
53.59 76.22
18.51 21.64
48.42 72.46
97.66 52.46
28.3 10.05
19.41 22.75
17.94 1.41
53.41 27.43
97.43 55.34
69.74 12.63
86.85 49.09
87.27 57.41
46.94 44.05
18.44 5.14
94.11 47.77
82.21 40.07
7.41 62.94
5.36 14.92
56.28 30.38
99.39 11.85
76.44 60.63
79.07 22.57
52.26 45.05
44.27 86.02
99.0 30.54
62.1 60.96
74.01 94.76
20.78 21.1
66.04 15.71
17.38 7.51
0.27 45.05
59.38 29.13
23.15 70.7
70.3 45.4
68.74 92.39
78.78 62.51
66.12 93.37
42.51 54.46
64.76 90.84
82.66 7.14
16.59 30.76
74.9 56.92
28.86 12.44
68.87 69.97
94.27 50.05
49.38 8.04
3.99 43.2
32.23 25.04
9.13 96.19
83.6 57.52
95.08 99.96
67.23 26.95
4.02 75.63
47.05 65.15
91.61 18.15
58.53 63.48
49.17 9.12
34.8 33.33
67.01 85.77
32.98 69.37
28.82 94.52
81.36 55.01
45.48 31.45
32.33 97.02
40.42 51.46
98.81 65.77
54.26 41.32
18.76 36.18
75.64 62.54
76.0 20.36
54.92 92.77
43.81 69.83
12.14 97.31
60.89 23.93
15.84 55.08
55.23 9.32
99.23 91.29
46.14 11.75
83.21 49.84
71.66 50.89
27.34 83.47
98.02 24.37
55.13 38.36
92.19 50.82
87.93 86.4
27.62 79.0
41.49 93.42
50.77 82.05
28.28 29.86
58.69 99.89
48.96 14.86
53.86 34.51
55.19 54.34
45.53 32.18
18.87 69.75
57.18 23.36
77.55 4.36
74.47 70.52
81.14 38.61
66.37 82.07
98.08 49.53
3.7 50.23
59.02 86.97
87.42 44.03
52.6 45.69
72.24 41.0
65.48 15.44
46.95 96.92
33.86 69.27
64.98 85.18
85.23 85.93
38.0 31.67
71.87 75.94
87.24 3.59
6.84 63.12
92.09 99.74
74.68 43.4
9.84 63.37
87.26 44.37
69.4 90.34
4.6 79.61
29.34 37.48
14.56 53.12
56.59 79.25
17.0 7.9
87.08 61.97
24.08 91.28
14.31 46.11
25.4 25.53
0.94 80.46
90.12 67.76
15.8 44.17
34.56 58.76
63.89 42.43
25.01 84.53
19.92 38.47
48.32 23.72
57.19 57.48
99.27 29.52
97.79 65.82
27.45 56.59
68.58 74.47
4.9 60.64
49.67 90.42
28.62 79.89
60.71 35.23
63.66 62.09
67.78 72.09
65.92 83.83
62.82 90.34
64.63 30.89
44.08 57.96
73.24 9.01
29.51 74.75
17.56 13.22
53.94 97.15
53.09 91.35
83.05 25.7
82.47 48.18
80.65 74.66
33.87 11.52
96.29 14.08
96.65 86.01
72.42 97.99
96.73 80.46
36.58 79.07
1.39 53.66
45.48 67.28
67.23 58.46
82.24 94.03
10.83 23.38
2.5 88.42
56.14 91.53
22.14 6.32
82.39 90.94
30.22 40.83
13.98 94.63
30.44 49.26
9.72 88.73
13.57 45.36
67.05 74.31
94.6 41.91
74.23 15.45
41.49 9.9
48.93 40.81
95.15 3.27
37.05 44.34
95.06 85.55
9.94 68.57
54.45 97.78
35.87 39.81
18.98 12.22
84.8 45.47
66.28 64.17
59.71 2.14
78.68 24.36
12.59 56.46
6.86 76.52
20.72 21.6
86.97 32.86
14.76 90.05
0.28 85.84
14.47 13.0
25.07 17.45
66.11 2.58
1.49 79.0
23.79 32.38
17.42 5.24
74.17 52.61
74.57 47.62
77.8 51.32
10.91 50.38
94.54 4.34
78.32 86.7
52.15 45.8
96.4 6.08
47.9 40.16
68.61 49.03
90.97 7.35
8.08 60.83
6.57 27.5
63.31 54.84
32.52 99.46
53.06 45.37
60.54 9.92
70.18 85.28
65.09 76.9
72.08 21.5
45.16 22.85
33.89 45.35
41.6 9.51
42.68 66.51
37.43 15.26
92.3 6.71
83.18 9.32
9.66 73.88
81.18 55.64
58.65 56.16
32.96 12.22
35.36 66.53
75.03 86.81
72.11 96.84
60.04 35.16
57.79 21.27
65.67 22.42
10.82 84.54
36.76 76.26
57.41 80.72
84.52 97.45
81.84 61.36
64.27 2.63
92.91 82.95
26.74 18.04
70.27 30.9
33.98 0.61
86.99 56.63
40.08 14.19
63.32 3.07
74.61 21.51
41.98 34.09
37.01 72.16
77.68 56.76
8.5 5.26
15.74 61.78
67.4 27.21
66.19 48.57
44.2 27.32
75.49 11.38
42.99 28.32
67.85 48.66
66.71 4.54
39.53 59.93
0.77 30.14
21.12 13.72
25.55 32.81
0.77 74.7
17.57 38.02
70.37 50.03
83.34 80.62
7.21 86.18
4.23 1.87
92.12 86.21
57.58 57.34
70.95 41.77
11.52 2.09
32.48 80.13
61.81 83.2
91.98 8.81
84.45 24.33
58.89 52.4
39.58 31.03
33.95 33.31
16.81 51.05
11.4 51.0
90.59 34.94
72.74 81.89
81.5 23.63
14.64 19.73
60.24 76.02
65.55 17.71
77.28 49.41
75.44 75.99
44.89 92.42
56.45 63.53
62.45 86.42
62.72 15.1
6.83 44.22
30.28 27.47
5.62 50.73
31.04 45.19
5.69 83.17
7.67 86.43
85.53 61.5
50.71 46.27
55.43 79.18
89.59 44.97
80.98 65.18
32.15 47.56
15.09 6.19
10.35 89.91
34.34 71.43
50.45 17.26
24.77 43.78
43.94 52.27
15.87 37.29
28.29 40.88
33.84 59.79
78.92 64.73
6.59 9.45
67.84 28.41
72.37 65.66
90.63 87.33
33.34 58.27
14.14 34.98
96.77 69.85
39.2 59.5
93.8 30.96
37.67 79.17
81.32 67.01
82.9 73.88
68.54 52.64
64.6 42.34
36.18 36.26
18.03 21.42
94.77 48.63
22.65 13.76
7.72 84.44
10.11 77.09
83.51 88.37
3.77 33.68
76.63 13.1
37.67 16.22
83.13 77.11
80.9 16.55
43.77 41.09
67.64 23.75
44.42 28.49
74.85 44.89
53.4 30.95
80.86 46.9
83.51 36.78
94.71 98.44
46.17 28.18
38.19 52.75
96.63 81.69
80.13 13.84
25.0 64.12
87.41 55.45
10.26 84.59
85.12 28.51
76.31 27.28
90.53 14.73
43.75 94.64
22.2 45.11
34.96 2.67
5.33 50.2
23.58 99.45
37.49 2.82
93.08 83.92
65.0 79.14
13.76 28.69
82.98 69.61
13.88 70.55
44.86 0.53
7.92 25.59
83.5 54.88
72.72 52.78
11.12 28.81
30.12 4.77
41.98 79.39
45.71 11.09
90.51 59.67
1.64 51.54
24.19 14.36
42.92 61.48
24.06 41.66
66.44 8.56
97.47 6.77
52.61 50.73
98.83 55.42
39.05 47.01
63.57 98.1
25.37 1.62
78.85 34.48
73.29 62.83
77.15 73.52
33.25 4.43
54.6 81.35
17.51 77.91
46.46 69.54
63.17 81.15
6.31 77.62
45.77 29.34
4.38 19.95
4.19 93.34
51.54 98.91
54.3 25.33
75.33 19.11
35.7 78.08
86.58 33.19
12.45 36.8
88.95 74.33
89.46 38.66
97.37 49.62
49.75 92.43
51.93 80.11
72.71 7.89
60.25 82.23
54.55 32.12
8.01 66.09
30.65 60.26
42.61 68.98
35.15 4.24
87.0 35.26
99.82 27.46
98.0 94.79
7.5 63.75
36.33 80.11
67.94 95.28
14.28 60.76
78.13 3.48
6.72 77.85
36.63 38.29
56.72 60.51
67.91 94.88
37.2 76.31
57.39 52.95
39.8 64.96
24.96 11.34
73.57 49.9
38.7 56.17
26.18 26.03
44.63 99.64
28.56 91.65
49.12 12.26
85.28 45.2
89.87 44.51
8.78 68.19
84.55 31.96
34.74 6.49
54.22 89.13
85.14 71.18
92.73 63.77
79.37 50.88
12.14 20.1
13.89 79.04
2.63 55.4
36.89 80.37
55.16 61.19
8.62 30.93
99.96 71.89
52.57 76.92
82.33 7.38
97.24 64.23
45.0 68.01
34.45 87.8
78.03 63.98
18.2 96.63
43.26 91.07
5.54 12.42
15.3 16.47
32.27 70.93
34.6 94.09
89.49 84.59
25.06 63.51
55.08 12.52
30.28 53.35
50.26 16.86
94.16 15.42
65.87 72.06
60.51 84.25
56.36 82.52
2.84 4.55
64.15 57.68
65.11 76.7
41.66 63.9
49.8 62.72
28.97 95.67
48.29 80.47
68.5 29.74
7.3 5.99
43.96 48.43
20.4 60.67
31.26 71.84
73.42 86.08
97.54 13.08
37.05 56.17
31.91 46.65
26.75 24.79
9.68 29.02
38.41 61.54
24.83 86.53
15.97 32.74
57.77 31.27
76.31 49.83
51.47 49.88
30.85 2.32
94.52 50.54
96.67 21.51
35.29 5.05
49.49 88.23
65.43 47.06
53.67 84.72
43.09 88.25
72.75 76.39
36.59 40.06
57.03 19.47
55.32 7.35
50.43 76.44
27.97 98.91
68.04 11.88
97.51 39.39
79.49 33.91
93.89 75.5
19.91 50.91
50.01 4.53
13.7 33.3
47.37 45.7
60.63 51.55
32.8 61.31
16.25 99.06
73.93 29.92
33.64 82.83
53.23 70.87
29.98 81.57
36.84 67.38
97.99 58.37
79.68 72.53
68.8 2.66
47.46 96.71
78.29 77.62
57.76 72.14
58.35 17.05
62.9 61.97
84.12 14.78
68.07 3.16
94.82 10.99
1.89 31.37
15.14 69.05
41.04 77.5
92.05 87.28
73.58 6.23
13.81 20.73
32.5 66.22
52.55 31.38
17.32 91.21
34.23 35.43
77.2 72.09
64.33 69.33
61.01 19.23
24.65 55.81
22.49 97.29
29.76 28.9
20.73 70.5
31.7 34.88
93.37 79.54
27.35 12.19
67.66 37.97
98.02 81.84
95.46 80.46
29.05 28.76
71.41 34.64
44.24 25.64
47.91 20.21
53.86 93.3
69.62 13.73
61.57 58.68
24.25 66.98
53.1 63.79
5.25 41.33
71.74 10.05
77.08 0.52
55.04 92.91
40.69 93.5
87.84 47.74
19.95 96.39
32.12 64.59
90.79 8.95
57.41 53.52
72.31 93.67
91.32 17.51
88.22 17.58
91.96 99.72
39.7 49.54
93.66 96.21
92.6 87.67
0.93 56.8
10.73 98.3
28.46 98.91
54.33 49.39
93.86 85.11
46.8 19.28
11.26 16.25
45.89 25.73
18.62 73.66
79.08 56.78
75.73 17.55
85.61 89.7
82.7 51.53
8.67 66.93
18.48 14.06
32.36 24.8
26.08 23.55
75.38 95.4
30.19 72.29
1.14 65.37
69.28 6.21
11.82 30.68
40.54 50.25
89.51 70.36
31.1 11.74
91.61 29.5
61.46 21.91
13.36 15.32
74.77 60.57
41.58 54.92
47.08 53.75
66.41 21.84
24.75 75.47
87.31 8.19
44.67 70.38
7.81 56.42
6.18 54.76
50.55 57.27
14.99 32.81
52.03 11.62
20.54 58.31
9.09 51.04
80.87 45.34
51.32 45.68
5.77 46.24
80.69 72.33
39.59 81.65
74.58 57.83
4.53 34.45
6.38 99.41
93.46 6.9
93.38 3.17
40.89 76.9
76.58 97.83
64.59 42.04
99.29 38.25
86.96 90.68
37.56 68.27
66.18 53.93
65.35 34.78
17.85 53.73
52.88 72.79
22.27 0.35
2.27 29.84
67.35 54.44
53.19 82.34
24.75 34.62
27.56 93.74
72.5 11.28
80.95 41.92
76.61 88.38
1.56 20.61
10.09 3.36
59.78 70.33
4.87 74.05
40.23 23.43
21.73 86.37
5.64 50.39
28.93 81.58
73.15 31.89
59.79 67.25
32.07 30.18
14.33 66.02
22.1 30.05
6.1 94.85
87.97 91.16
62.6 42.72
49.56 97.23
94.16 67.13
78.58 31.87
41.63 14.92
37.65 75.44
47.35 84.93
30.07 70.76
80.58 91.47
56.24 96.78
55.73 13.41
24.29 20.33
64.67 92.22
84.71 9.25
72.46 19.05
26.85 67.37
60.29 87.36
18.82 76.17
72.43 55.89
47.94 86.95
33.3 95.7
1.53 93.72
96.21 11.73
99.96 47.89
24.26 60.44
20.45 91.51
55.21 77.55
38.07 53.37
35.93 26.16
51.28 49.73
9.86 98.13
46.95 83.97
91.43 37.07
41.39 56.25
22.13 14.59
26.08 93.48
57.91 41.76
15.24 32.99
37.98 83.34
49.93 65.46
68.48 25.73
82.16 96.65
64.17 49.06
16.82 79.5
16.93 72.03
48.83 91.69
54.21 64.18
5.87 3.38
84.67 94.52
66.82 76.43
41.24 84.25
23.14 70.72
0.91 50.57
37.32 61.78
66.68 61.65
48.32 48.79
0.66 55.16
1.19 52.94
27.47 97.75
1.71 81.32
67.4 80.62
90.98 10.7
9.63 14.89
19.19 52.65
81.52 26.73
39.69 37.31
40.6 56.5
99.02 22.59
68.4 84.79
65.37 85.82
75.96 9.35
37.93 55.27
5.61 0.95
17.14 49.99
43.39 78.44
56.59 85.8
9.54 52.82
4.26 21.14
86.81 88.76
47.55 4.66
7.43 92.56
89.93 56.35
3.29 92.88
31.45 96.15
58.7 75.23
71.27 39.83
7.69 16.25
24.05 83.47
38.92 89.65
33.17 75.56
14.0 98.85
72.42 50.08
97.43 5.37
43.71 83.87
34.06 76.9
95.49 39.67
77.36 2.96
27.33 99.26
49.06 35.58
94.11 43.18
67.97 66.07
8.57 61.86
79.81 71.31
8.2 15.42
71.17 63.39
73.97 31.67
10.66 0.52
30.83 35.99
26.98 13.25
18.74 44.88
55.47 40.8
2.63 35.39
9.31 59.8
32.44 38.52
29.18 38.78
8.47 90.11
90.52 97.82
57.2 16.96
38.07 13.88
30.11 49.31
6.33 43.47
42.11 48.42
7.69 25.17
24.66 62.5
59.38 19.55
10.7 30.47
94.88 33.22
62.02 80.41
32.95 33.47
81.55 85.95
97.42 13.61
32.07 94.73
20.09 31.42
96.46 96.87
29.14 69.5
49.1 57.59
24.24 37.61
81.65 39.29
11.39 56.39
59.22 54.56
68.17 55.01
95.3 46.16
70.84 43.85
29.13 69.28
81.9 79.57
40.91 49.93
63.33 24.2
65.87 71.52
78.91 7.4
99.07 47.92
40.08 50.66
92.04 69.17
54.36 79.07
35.95 89.55
53.69 63.82
8.5 76.9
65.76 35.5
64.7 4.43
98.36 67.75
39.96 75.27
96.57 43.05
1.05 25.87
51.07 51.88
58.05 57.52
44.58 39.11
77.23 58.86
50.05 34.5
2.46 10.45
41.6 96.17
11.61 94.07
14.17 31.19
45.53 20.69
48.29 47.62
43.82 69.68
31.89 30.03
81.02 11.51
84.92 64.8
67.71 16.44
98.39 24.39
17.45 16.01
55.98 95.85
23.19 40.5
18.45 64.05
43.21 2.92
61.41 19.73
59.22 38.88
70.47 20.58
75.23 80.87
6.26 10.18
87.2 18.7
32.6 45.76
26.24 86.26
52.77 63.91
59.7 61.13
58.7 34.79
84.55 61.74
81.37 70.6
29.74 61.45
8.48 13.39
11.79 30.54
18.3 69.34
51.08 41.82
13.79 38.37
18.58 63.55
69.34 64.53
99.99 55.49
48.96 14.03
31.46 45.1
5.36 35.9
0.96 13.65
81.52 96.38
50.54 49.5
68.47 41.56
83.99 48.87
8.27 3.09
76.11 29.21
27.49 53.76
16.82 45.73
74.25 76.59
54.97 11.32
11.42 77.51
82.33 36.69
82.26 4.16
71.9 54.64
98.98 10.24
83.01 75.13
29.77 99.93
44.97 34.86
81.67 43.91
99.4 77.56
23.69 81.07
58.79 35.06
71.08 63.28
16.6 13.92
20.66 20.69
5.94 35.08
28.11 53.88
32.37 70.41
28.93 26.73
85.8 98.55
67.93 9.52
96.28 78.57
91.88 99.25
86.7 12.69
86.61 24.97
71.14 82.85
76.15 67.62
48.95 57.74
26.87 41.42
45.2 63.36
88.01 9.31
51.56 27.82
93.63 36.91
95.03 32.73
0.25 77.41
73.27 73.09
45.84 66.41
35.82 6.33
53.44 21.78
42.96 21.19
26.85 82.83
33.78 57.79
56.61 48.53
34.37 68.26
4.84 9.96
78.39 45.96
12.42 85.77
44.13 0.07
95.8 20.23
68.86 13.19
65.0 15.9
93.27 27.4
65.46 25.04
37.18 90.38
16.55 39.63
30.55 69.94
23.41 65.55
70.37 0.11
47.68 13.27
22.62 68.0
0.93 69.56
81.71 98.82
42.23 13.22
7.08 38.31
73.08 10.24
31.34 88.1
13.71 77.35
75.32 13.31
99.29 14.29
53.05 0.85
65.0 44.01
72.24 62.81
15.14 41.17
68.66 86.0
8.67 10.05
75.24 58.96
38.4 96.32
31.45 13.98
27.7 8.42
55.34 60.0
60.76 77.9
69.05 84.79
65.84 30.16
51.77 50.95
74.78 29.55
5.46 89.79
95.47 49.49
11.27 49.96
59.39 52.83
97.77 98.69
93.39 13.2
86.08 56.84
36.54 68.29
76.27 95.45
77.04 1.67
6.75 26.22
3.98 6.05
78.93 50.66
62.86 50.1
41.54 70.18
8.24 53.66
61.6 27.75
30.99 51.13
20.32 80.81
53.64 39.07
63.43 83.45
68.11 6.61
69.87 73.0
84.65 5.79
8.62 43.45
45.34 60.88
30.93 74.17
74.07 11.94
70.79 70.15
16.38 95.3
52.3 78.3
72.08 16.7
12.69 78.11
26.88 88.64
77.14 2.94
80.71 27.2
6.39 71.23
57.67 7.71
45.52 36.01
49.96 56.69
36.77 25.51
10.29 57.39
72.28 22.84
50.88 4.4
86.29 24.46
47.18 38.3
15.01 93.12
85.75 55.29
91.39 74.07
41.94 32.18
41.63 72.03
27.13 7.79
37.28 50.2
90.19 17.93
80.43 98.14
95.41 6.89
46.51 28.23
84.48 32.73
55.31 0.8
20.07 56.38
30.39 62.27
46.39 59.17
49.34 77.26
19.54 90.04
76.05 24.51
0.64 41.0
23.3 34.64
83.96 87.72
95.1 0.15
65.73 84.9
72.72 10.39
52.98 23.82
49.2 5.99
99.7 71.17
9.3 92.13
89.73 51.98
70.08 37.25
97.46 8.49
9.56 13.35
82.0 7.48
56.78 43.5
96.42 23.68
26.1 31.5
80.08 70.07
73.54 31.81
27.2 7.47
20.27 77.99
58.47 15.54
16.44 46.61
40.65 53.59
96.46 20.76
30.83 26.5
11.99 15.76
68.61 82.64
69.69 4.03
83.59 32.78
9.12 24.82
35.57 51.35
67.72 26.02
99.07 3.11
40.44 45.22
74.81 24.99
46.2 80.39
13.98 1.2
83.04 98.26
13.07 82.37
37.22 63.03
64.47 58.23
25.88 81.27
2.18 6.45
90.25 44.34
12.88 90.51
82.94 33.15
4.27 46.1
16.8 57.39
82.17 39.5
2.95 68.32
17.28 21.47
18.72 27.99
88.34 3.46
61.92 24.58
29.51 41.2
55.07 6.1
27.98 13.72
19.95 88.47
52.58 63.08
80.22 79.48
98.94 78.19
35.91 54.45
48.47 91.27
50.24 38.84
17.98 31.89
21.9 89.58
77.85 5.86
99.15 52.94
76.68 99.96
97.4 10.01
65.69 26.65
81.63 91.73
5.59 99.64
21.94 84.65
79.74 35.48
83.92 84.52
17.61 59.25
80.62 69.76
91.4 2.82
70.06 94.76
56.36 56.31
18.82 98.8
88.16 49.22
30.91 49.04
9.03 23.26
21.88 52.64
0.07 91.79
20.15 13.05
71.69 91.88
84.43 32.36
2.19 58.66
91.72 77.44
84.65 86.07
96.06 37.36
94.19 39.56
10.1 30.18
13.65 15.75
94.87 79.18
96.07 64.92
17.42 96.87
69.36 92.88
78.7 22.32
58.9 17.54
30.68 68.85
12.73 72.88
94.88 94.87
39.16 99.43
96.52 3.24
60.24 92.1
96.75 22.09
56.56 93.67
14.06 74.53
23.8 98.24
16.79 88.53
8.87 70.9
63.91 88.67
44.66 26.52
24.95 6.78
25.67 10.8
0.13 38.59
73.26 96.91
88.46 49.31
37.87 54.6
10.14 47.95
86.41 65.1
68.72 16.27
7.37 84.58
29.49 31.87
95.17 7.42
17.01 37.55
73.2 54.7
89.81 9.31
59.4 61.36
48.27 3.1
94.24 16.5
88.98 15.71
10.13 20.56
19.0 69.72
72.2 73.0
26.53 28.15
23.75 4.96
57.18 83.99
15.36 36.08
42.76 29.45
66.2 60.02
19.97 2.57
17.08 29.18
8.19 84.38
30.84 39.75
48.91 66.1
9.11 54.41
18.49 88.55
36.94 44.58
26.33 46.51
22.62 26.86
6.16 75.22
66.75 8.57
34.38 54.14
97.07 58.97
55.36 84.08
81.84 41.86
53.55 86.69
47.48 88.17
47.63 7.9
90.28 71.43
50.21 90.05
80.05 67.75
62.03 12.03
75.72 17.29
98.44 97.22
80.85 12.62
42.34 98.83
43.54 99.73
62.72 83.41
25.79 91.08
91.42 6.7
38.81 39.74
32.61 27.62
45.82 87.35
78.66 62.31
52.26 41.96
41.44 14.82
58.79 75.84
93.96 92.49
56.27 10.1
28.61 53.56
34.39 41.09
38.3 48.56
60.9 3.75
27.54 14.39
60.87 69.37
3.88 88.96
33.15 23.76
74.57 92.08
89.7 2.02
81.74 30.31
28.03 49.16
69.62 9.82
86.89 13.44
97.42 44.31
82.58 26.94
41.68 64.56
18.79 21.14
82.4 74.09
75.95 86.72
82.1 51.53
15.9 31.11
50.68 13.56
85.13 87.93
2.89 19.28
83.29 83.7
24.95 45.64
91.8 70.46
27.4 82.35
50.51 63.54
12.39 3.06
37.25 59.4
17.76 87.05
58.69 34.98
16.35 89.45
74.9 68.89
28.51 38.66
16.29 57.23
96.49 85.71
64.74 67.77
26.91 40.95
2.01 78.03
76.76 0.89
91.15 64.74
60.11 0.85
25.24 80.51
30.55 96.7
64.27 42.38
37.65 34.87
25.2 46.67
67.72 82.43
39.72 10.23
51.15 66.24
84.33 37.42
64.73 60.91
29.85 10.81
6.38 98.84
64.06 86.15
26.11 71.11
89.24 29.88
14.99 76.55
89.97 80.54
80.24 60.0
66.05 68.08
72.13 65.54
99.75 25.94
41.86 38.83
3.53 70.81
57.2 18.99
72.65 22.24
53.46 78.49
90.65 67.19
50.73 84.54
84.06 87.65
18.11 9.76
12.79 25.87
80.83 76.29
18.31 67.97
33.56 8.93
35.53 74.42
30.71 78.81
33.13 26.06
29.41 85.12
47.05 86.64
58.36 94.43
7.12 88.94
50.05 86.75
38.17 29.84
5.41 85.42
13.74 20.03
40.92 56.94
90.66 45.76
31.64 71.57
77.89 48.76
63.1 17.68
63.45 0.47
27.35 76.12
16.86 76.45
48.96 76.36
8.8 61.45
63.35 40.34
96.53 38.33
3.77 19.94
37.31 1.41
32.22 83.32
19.06 67.67
62.67 24.88
69.35 34.43
12.89 38.36
58.87 16.7
82.38 29.82
29.08 72.78
59.64 33.78
88.8 99.55
34.27 90.14
35.93 18.84
94.81 91.82
40.34 22.84
72.72 13.12
73.41 58.97
16.9 36.66
65.05 3.74
87.65 25.58
53.47 4.86
99.47 66.2
65.36 1.97
68.97 41.68
38.03 54.73
47.44 15.31
69.52 63.03
30.11 66.17
66.25 27.0
60.56 13.72
83.07 10.49
71.88 11.77
11.4 10.63
19.86 19.97
26.3 52.31
20.17 70.34
29.54 3.94
49.64 20.77
93.31 33.06
0.27 67.16
90.69 83.52
66.9 14.91
9.01 51.17
72.36 10.13
25.59 23.12
98.87 29.6
46.43 9.98
17.47 3.94
29.06 80.16
31.27 73.85
9.5 75.82
4.59 85.2
66.34 17.05
35.75 43.77
62.18 87.85
9.3 81.5
18.29 40.08
96.23 27.18
38.57 85.07
79.99 64.88
79.69 11.31
69.62 5.86
94.25 15.94
41.6 59.08
80.23 67.84
18.13 37.98
35.86 2.88
68.45 83.85
97.34 13.07
92.04 11.29
41.13 4.6
26.16 31.42
70.46 67.79
76.75 57.66
56.5 97.79
66.98 33.83
52.31 70.06
9.52 66.17
24.86 34.57
67.63 38.49
83.9 55.83
98.78 5.46
64.34 15.69
84.88 85.19
86.94 7.49
49.16 24.09
